date,maximum,minimum,station
2023-01-06,30.6,12.2,RIO GRANDE
2023-01-07,27.9,12.2,AEROPARQUE AERO
2023-01-07,25.3,16.0,LAS LOMITAS
2023-01-07,36.7,13.4,RIO GRANDE
2023-01-08,39.0,2.8,AEROPARQUE AERO
2023-01-08,35.7,2.8,LAS LOMITAS
2023-01-08,33.0,10.7,RIO GRANDE
2023-01-09,21.5,15.2,AEROPARQUE AERO
2023-01-09,21.3,19.9,LAS LOMITAS
2023-01-09,21.4,13.9,RIO GRANDE
2023-01-10,36.8,15.0,AEROPARQUE AERO
2023-01-10,37.9,15.3,LAS LOMITAS
2023-01-10,35.9,11.1,RIO GRANDE
2023-01-11,28.0,7.9,AEROPARQUE AERO
2023-01-11,29.1,13.3,LAS LOMITAS
2023-01-11,39.5,16.0,RIO GRANDE
2023-01-12,20.9,0.4,AEROPARQUE AERO
2023-01-12,34.2,9.9,LAS LOMITAS
2023-01-12,28.9,11.8,RIO GRANDE
2023-01-13,26.9,6.9,AEROPARQUE AERO
2023-01-13,22.6,12.9,LAS LOMITAS
2023-01-13,20.6,5.3,RIO GRANDE
2023-01-14,33.1,6.7,AEROPARQUE AERO
2023-01-14,28.9,7.6,LAS LOMITAS
2023-01-14,33.8,14.3,RIO GRANDE
2023-01-15,20.7,6.2,AEROPARQUE AERO
2023-01-15,24.2,19.8,LAS LOMITAS
2023-01-15,26.5,14.7,RIO GRANDE
2023-01-16,20.3,13.2,AEROPARQUE AERO
2023-01-16,24.8,13.2,LAS LOMITAS
2023-01-16,25.5,6.0,RIO GRANDE
2023-01-17,33.9,3.9,AEROPARQUE AERO
2023-01-17,28.8,15.5,LAS LOMITAS
2023-01-17,31.7,17.0,RIO GRANDE
2023-01-18,31.6,7.1,AEROPARQUE AERO
2023-01-18,34.9,10.7,LAS LOMITAS
2023-01-18,23.3,2.9,RIO GRANDE
2023-01-19,26.8,7.5,AEROPARQUE AERO
2023-01-19,27.1,0.5,LAS LOMITAS
2023-01-19,31.0,19.5,RIO GRANDE
2023-01-20,20.9,11.8,AEROPARQUE AERO
2023-01-20,29.1,9.7,LAS LOMITAS
2023-01-20,25.2,0.9,RIO GRANDE
2023-01-21,26.6,2.9,AEROPARQUE AERO
2023-01-21,28.9,9.2,LAS LOMITAS
2023-01-21,30.6,8.1,RIO GRANDE
2023-01-22,24.0,16.3,AEROPARQUE AERO
2023-01-22,24.4,4.4,LAS LOMITAS
2023-01-22,30.7,8.5,RIO GRANDE
2023-01-23,36.1,8.7,AEROPARQUE AERO
2023-01-23,33.2,8.2,LAS LOMITAS
2023-01-23,35.4,15.2,RIO GRANDE
2023-01-24,23.9,3.9,AEROPARQUE AERO
2023-01-24,35.1,11.5,LAS LOMITAS
2023-01-24,23.5,0.2,RIO GRANDE
2023-01-25,32.3,17.3,AEROPARQUE AERO
2023-01-25,27.0,9.1,LAS LOMITAS
2023-01-25,28.1,12.9,RIO GRANDE
2023-01-26,30.7,16.6,AEROPARQUE AERO
2023-01-26,35.7,15.6,LAS LOMITAS
2023-01-26,26.4,14.1,RIO GRANDE
2023-01-27,35.2,16.0,AEROPARQUE AERO
2023-01-27,26.1,0.3,LAS LOMITAS
2023-01-27,32.4,15.7,RIO GRANDE
2023-01-28,26.8,8.5,AEROPARQUE AERO
2023-01-28,35.3,17.6,LAS LOMITAS
2023-01-28,20.4,10.3,RIO GRANDE
2023-01-29,25.8,15.9,AEROPARQUE AERO
2023-01-29,35.2,13.1,LAS LOMITAS
2023-01-29,29.7,15.0,RIO GRANDE
2023-01-30,38.2,5.1,AEROPARQUE AERO
2023-01-30,29.6,0.5,LAS LOMITAS
2023-01-30,37.9,18.6,RIO GRANDE
2023-01-31,27.2,3.5,AEROPARQUE AERO
2023-01-31,26.3,0.4,LAS LOMITAS
2023-01-31,27.8,5.9,RIO GRANDE
2023-02-01,30.5,19.7,AEROPARQUE AERO
2023-02-01,21.8,13.4,LAS LOMITAS
2023-02-01,20.9,11.6,RIO GRANDE
2023-02-02,33.2,17.2,AEROPARQUE AERO
2023-02-02,39.5,16.4,LAS LOMITAS
2023-02-02,38.6,4.7,RIO GRANDE
2023-02-03,24.0,19.8,AEROPARQUE AERO
2023-02-03,28.2,14.5,LAS LOMITAS
2023-02-03,31.2,19.3,RIO GRANDE
2023-02-04,39.0,15.8,AEROPARQUE AERO
2023-02-04,37.6,2.8,LAS LOMITAS
2023-02-04,28.1,15.5,RIO GRANDE
2023-02-05,38.0,9.7,AEROPARQUE AERO
2023-02-05,30.3,12.2,LAS LOMITAS
2023-02-05,32.1,16.6,RIO GRANDE
2023-02-06,26.4,11.0,AEROPARQUE AERO
2023-02-06,38.3,1.8,LAS LOMITAS
2023-02-06,36.3,15.2,RIO GRANDE
2023-02-07,24.1,9.2,AEROPARQUE AERO
2023-02-07,33.0,18.5,LAS LOMITAS
2023-02-07,32.7,18.3,RIO GRANDE
2023-02-08,33.4,10.8,AEROPARQUE AERO
2023-02-08,34.8,0.4,LAS LOMITAS
2023-02-08,22.3,7.9,RIO GRANDE
2023-02-09,36.7,15.1,AEROPARQUE AERO
2023-02-09,27.7,14.2,LAS LOMITAS
2023-02-09,37.6,9.9,RIO GRANDE
2023-02-10,24.2,1.2,AEROPARQUE AERO
2023-02-10,23.9,4.7,LAS LOMITAS
2023-02-10,28.7,7.3,RIO GRANDE
2023-02-11,25.8,1.3,AEROPARQUE AERO
2023-02-11,38.6,13.7,LAS LOMITAS
2023-02-11,37.2,15.1,RIO GRANDE
2023-02-12,23.8,6.7,AEROPARQUE AERO
2023-02-12,38.3,9.2,LAS LOMITAS
2023-02-12,32.0,16.9,RIO GRANDE
2023-02-13,27.4,7.8,AEROPARQUE AERO
2023-02-13,22.2,1.7,LAS LOMITAS
2023-02-13,33.9,8.8,RIO GRANDE
2023-02-14,35.6,7.4,AEROPARQUE AERO
2023-02-14,36.5,2.8,LAS LOMITAS
2023-02-14,22.7,7.7,RIO GRANDE
2023-02-15,37.4,10.7,AEROPARQUE AERO
2023-02-15,34.2,5.8,LAS LOMITAS
2023-02-15,38.7,19.0,RIO GRANDE
2023-02-16,25.3,10.6,AEROPARQUE AERO
2023-02-16,30.5,12.0,LAS LOMITAS
2023-02-16,23.2,1.6,RIO GRANDE
2023-02-17,33.1,7.0,AEROPARQUE AERO
2023-02-17,37.8,6.9,LAS LOMITAS
2023-02-17,37.3,0.8,RIO GRANDE
2023-02-18,39.3,1.4,AEROPARQUE AERO
2023-02-18,20.7,5.0,LAS LOMITAS
2023-02-18,27.0,8.4,RIO GRANDE
2023-02-19,21.9,12.3,AEROPARQUE AERO
2023-02-19,35.3,9.1,LAS LOMITAS
2023-02-19,33.2,0.5,RIO GRANDE
2023-02-20,34.1,9.3,AEROPARQUE AERO
2023-02-20,26.4,7.5,LAS LOMITAS
2023-02-20,34.4,4.5,RIO GRANDE
2023-02-21,20.9,3.3,AEROPARQUE AERO
2023-02-21,31.1,14.9,LAS LOMITAS
2023-02-21,21.3,15.2,RIO GRANDE
2023-02-22,36.5,18.8,AEROPARQUE AERO
2023-02-22,38.9,3.8,LAS LOMITAS
2023-02-22,32.9,0.3,RIO GRANDE
2023-02-23,26.7,8.7,AEROPARQUE AERO
2023-02-23,30.3,7.7,LAS LOMITAS
2023-02-23,21.2,13.4,RIO GRANDE
2023-02-24,20.1,17.1,AEROPARQUE AERO
2023-02-24,30.7,10.3,LAS LOMITAS
2023-02-24,29.2,18.3,RIO GRANDE
2023-02-25,34.5,9.9,AEROPARQUE AERO
2023-02-25,32.8,9.7,LAS LOMITAS
2023-02-25,35.4,12.2,RIO GRANDE
2023-02-26,20.0,15.4,AEROPARQUE AERO
2023-02-26,36.3,5.3,LAS LOMITAS
2023-02-26,20.9,1.6,RIO GRANDE
2023-02-27,28.4,19.7,AEROPARQUE AERO
2023-02-27,29.8,8.1,LAS LOMITAS
2023-02-27,23.7,13.4,RIO GRANDE
2023-02-28,27.0,1.3,AEROPARQUE AERO
2023-02-28,36.6,2.3,LAS LOMITAS
2023-02-28,26.3,14.2,RIO GRANDE
2023-03-01,36.7,3.6,AEROPARQUE AERO
2023-03-01,24.7,10.9,LAS LOMITAS
2023-03-01,24.5,13.2,RIO GRANDE
2023-03-02,28.4,2.1,AEROPARQUE AERO
2023-03-02,31.1,0.7,LAS LOMITAS
2023-03-02,39.4,1.4,RIO GRANDE
2023-03-03,34.7,15.0,AEROPARQUE AERO
2023-03-03,36.0,2.5,LAS LOMITAS
2023-03-03,23.0,8.1,RIO GRANDE
2023-03-04,26.0,3.9,AEROPARQUE AERO
2023-03-04,28.4,18.4,LAS LOMITAS
2023-03-04,32.4,10.5,RIO GRANDE
2023-03-05,22.3,19.0,AEROPARQUE AERO
2023-03-05,35.9,1.1,LAS LOMITAS
2023-03-05,33.2,6.0,RIO GRANDE
2023-03-06,28.4,14.4,AEROPARQUE AERO
2023-03-06,32.0,5.0,LAS LOMITAS
2023-03-06,39.7,13.8,RIO GRANDE
2023-03-07,27.8,7.1,AEROPARQUE AERO
2023-03-07,33.6,11.2,LAS LOMITAS
2023-03-07,32.1,18.0,RIO GRANDE
2023-03-08,32.0,0.5,AEROPARQUE AERO
2023-03-08,35.7,19.8,LAS LOMITAS
2023-03-08,23.8,9.6,RIO GRANDE
2023-03-09,34.3,17.6,AEROPARQUE AERO
2023-03-09,30.3,7.7,LAS LOMITAS
2023-03-09,24.8,14.2,RIO GRANDE
2023-03-10,34.2,9.2,AEROPARQUE AERO
2023-03-10,23.9,2.7,LAS LOMITAS
2023-03-10,22.1,2.3,RIO GRANDE
2023-03-11,36.0,17.2,AEROPARQUE AERO
2023-03-11,38.3,2.6,LAS LOMITAS
2023-03-11,28.1,2.0,RIO GRANDE
2023-03-12,34.8,17.8,AEROPARQUE AERO
2023-03-12,21.2,3.9,LAS LOMITAS
2023-03-12,32.2,8.5,RIO GRANDE
2023-03-13,25.8,3.6,AEROPARQUE AERO
2023-03-13,21.6,6.6,LAS LOMITAS
2023-03-13,36.2,0.5,RIO GRANDE
2023-03-14,33.8,19.4,AEROPARQUE AERO
2023-03-14,26.1,1.7,LAS LOMITAS
2023-03-14,39.7,19.7,RIO GRANDE
2023-03-15,34.7,3.3,AEROPARQUE AERO
2023-03-15,36.9,18.8,LAS LOMITAS
2023-03-15,23.0,1.9,RIO GRANDE
2023-03-16,20.0,11.0,AEROPARQUE AERO
2023-03-16,21.6,4.9,LAS LOMITAS
2023-03-16,21.3,18.1,RIO GRANDE
2023-03-17,35.2,19.7,AEROPARQUE AERO
2023-03-17,30.9,2.0,LAS LOMITAS
2023-03-17,32.4,13.2,RIO GRANDE
2023-03-18,24.8,9.9,AEROPARQUE AERO
2023-03-18,27.8,0.4,LAS LOMITAS
2023-03-18,23.5,9.2,RIO GRANDE
2023-03-19,29.9,6.0,AEROPARQUE AERO
2023-03-19,22.8,1.9,LAS LOMITAS
2023-03-19,20.7,10.2,RIO GRANDE
2023-03-20,27.7,10.3,AEROPARQUE AERO
2023-03-20,35.8,13.1,LAS LOMITAS
2023-03-20,39.9,11.0,RIO GRANDE
2023-03-21,37.3,18.3,AEROPARQUE AERO
2023-03-21,26.2,3.8,LAS LOMITAS
2023-03-21,26.2,0.9,RIO GRANDE
2023-03-22,38.3,15.1,AEROPARQUE AERO
2023-03-22,22.9,0.9,LAS LOMITAS
2023-03-22,34.2,13.1,RIO GRANDE
2023-03-23,29.5,13.9,AEROPARQUE AERO
2023-03-23,26.5,5.4,LAS LOMITAS
2023-03-23,39.3,7.7,RIO GRANDE
2023-03-24,34.7,8.8,AEROPARQUE AERO
2023-03-24,32.0,9.4,LAS LOMITAS
2023-03-24,22.8,2.0,RIO GRANDE
2023-03-25,38.0,1.3,AEROPARQUE AERO
2023-03-25,20.8,18.8,LAS LOMITAS
2023-03-25,31.1,7.0,RIO GRANDE
2023-03-26,32.9,0.1,AEROPARQUE AERO
2023-03-26,39.3,11.4,LAS LOMITAS
2023-03-26,23.8,6.7,RIO GRANDE
2023-03-27,20.3,16.9,AEROPARQUE AERO
2023-03-27,27.9,11.5,LAS LOMITAS
2023-03-27,39.5,8.1,RIO GRANDE
2023-03-28,39.9,7.3,AEROPARQUE AERO
2023-03-28,35.7,6.7,LAS LOMITAS
2023-03-28,30.9,16.5,RIO GRANDE
2023-03-29,38.1,6.0,AEROPARQUE AERO
2023-03-29,24.8,0.1,LAS LOMITAS
2023-03-29,31.6,7.2,RIO GRANDE
2023-03-30,33.3,6.3,AEROPARQUE AERO
2023-03-30,31.6,7.3,LAS LOMITAS
2023-03-30,37.0,19.4,RIO GRANDE
2023-03-31,21.5,19.3,AEROPARQUE AERO
2023-03-31,39.5,17.0,LAS LOMITAS
2023-03-31,26.6,8.7,RIO GRANDE
2023-04-01,23.1,12.8,AEROPARQUE AERO
2023-04-01,36.7,8.3,LAS LOMITAS
2023-04-01,36.8,19.4,RIO GRANDE
2023-04-02,22.8,10.9,AEROPARQUE AERO
2023-04-02,23.6,17.5,LAS LOMITAS
2023-04-02,31.8,5.0,RIO GRANDE
2023-04-03,35.5,19.7,AEROPARQUE AERO
2023-04-03,29.6,11.8,LAS LOMITAS
2023-04-03,24.4,13.2,RIO GRANDE
2023-04-04,36.3,12.0,AEROPARQUE AERO
2023-04-04,36.9,8.7,LAS LOMITAS
2023-04-04,39.4,12.6,RIO GRANDE
2023-04-05,30.9,14.9,AEROPARQUE AERO
2023-04-05,35.8,2.4,LAS LOMITAS
2023-04-05,35.8,12.4,RIO GRANDE
2023-04-06,23.1,17.5,AEROPARQUE AERO
2023-04-06,31.1,15.4,LAS LOMITAS
2023-04-06,30.4,7.0,RIO GRANDE
2023-04-07,31.3,2.6,AEROPARQUE AERO
2023-04-07,24.3,17.0,LAS LOMITAS
2023-04-07,31.0,7.2,RIO GRANDE
2023-04-08,21.3,5.2,AEROPARQUE AERO
2023-04-08,39.9,13.1,LAS LOMITAS
2023-04-08,29.8,6.2,RIO GRANDE
2023-04-09,21.4,13.4,AEROPARQUE AERO
2023-04-09,20.9,6.9,LAS LOMITAS
2023-04-09,30.9,18.5,RIO GRANDE
2023-04-10,28.1,13.4,AEROPARQUE AERO
2023-04-10,37.1,7.2,LAS LOMITAS
2023-04-10,26.6,11.8,RIO GRANDE
2023-04-11,36.1,5.2,AEROPARQUE AERO
2023-04-11,39.8,10.2,LAS LOMITAS
2023-04-11,30.5,14.9,RIO GRANDE
2023-04-12,23.8,6.5,AEROPARQUE AERO
2023-04-12,24.5,17.2,LAS LOMITAS
2023-04-12,38.0,16.6,RIO GRANDE
2023-04-13,23.0,2.0,AEROPARQUE AERO
2023-04-13,28.8,11.0,LAS LOMITAS
2023-04-13,36.9,4.9,RIO GRANDE
2023-04-14,30.5,17.6,AEROPARQUE AERO
2023-04-14,33.9,2.5,LAS LOMITAS
2023-04-14,23.1,7.9,RIO GRANDE
2023-04-15,29.0,9.6,AEROPARQUE AERO
2023-04-15,25.0,2.8,LAS LOMITAS
2023-04-15,38.5,13.2,RIO GRANDE
2023-04-16,23.1,18.0,AEROPARQUE AERO
2023-04-16,21.1,3.9,LAS LOMITAS
2023-04-16,25.0,8.1,RIO GRANDE
2023-04-17,23.7,5.0,AEROPARQUE AERO
2023-04-17,32.0,9.2,LAS LOMITAS
2023-04-17,24.5,13.6,RIO GRANDE
2023-04-18,21.2,13.3,AEROPARQUE AERO
2023-04-18,24.0,16.4,LAS LOMITAS
2023-04-18,34.4,1.0,RIO GRANDE
2023-04-19,32.5,2.7,AEROPARQUE AERO
2023-04-19,22.8,2.8,LAS LOMITAS
2023-04-19,34.0,8.6,RIO GRANDE
2023-04-20,28.2,10.2,AEROPARQUE AERO
2023-04-20,26.5,4.7,LAS LOMITAS
2023-04-20,34.6,15.9,RIO GRANDE
2023-04-21,22.2,10.5,AEROPARQUE AERO
2023-04-21,30.5,5.6,LAS LOMITAS
2023-04-21,25.6,11.2,RIO GRANDE
2023-04-22,38.1,8.5,AEROPARQUE AERO
2023-04-22,23.4,13.6,LAS LOMITAS
2023-04-22,32.5,6.0,RIO GRANDE
2023-04-23,28.2,2.3,AEROPARQUE AERO
2023-04-23,35.4,10.6,LAS LOMITAS
2023-04-23,36.4,7.8,RIO GRANDE
2023-04-24,36.8,3.2,AEROPARQUE AERO
2023-04-24,31.5,11.4,LAS LOMITAS
2023-04-24,34.8,11.0,RIO GRANDE
2023-04-25,28.5,1.3,AEROPARQUE AERO
2023-04-25,29.3,19.9,LAS LOMITAS
2023-04-25,34.4,9.1,RIO GRANDE
2023-04-26,21.3,13.7,AEROPARQUE AERO
2023-04-26,21.2,16.1,LAS LOMITAS
2023-04-26,36.7,13.4,RIO GRANDE
2023-04-27,28.1,1.4,AEROPARQUE AERO
2023-04-27,35.6,8.3,LAS LOMITAS
2023-04-27,37.0,6.0,RIO GRANDE
2023-04-28,36.8,14.3,AEROPARQUE AERO
2023-04-28,30.1,2.8,LAS LOMITAS
2023-04-28,23.2,11.9,RIO GRANDE
2023-04-29,27.9,18.2,AEROPARQUE AERO
2023-04-29,32.1,19.6,LAS LOMITAS
2023-04-29,21.8,17.2,RIO GRANDE
2023-04-30,31.5,14.4,AEROPARQUE AERO
2023-04-30,26.3,0.1,LAS LOMITAS
2023-04-30,31.3,7.0,RIO GRANDE
2023-05-01,22.7,5.9,AEROPARQUE AERO
2023-05-01,31.5,17.6,LAS LOMITAS
2023-05-01,37.7,12.8,RIO GRANDE
2023-05-02,39.7,11.3,AEROPARQUE AERO
2023-05-02,33.7,2.0,LAS LOMITAS
2023-05-02,33.3,5.2,RIO GRANDE
2023-05-03,38.9,7.1,AEROPARQUE AERO
2023-05-03,24.8,17.0,LAS LOMITAS
2023-05-03,30.8,19.0,RIO GRANDE
2023-05-04,21.9,6.8,AEROPARQUE AERO
2023-05-04,27.8,14.8,LAS LOMITAS
2023-05-04,23.4,1.0,RIO GRANDE
2023-05-05,25.1,14.2,AEROPARQUE AERO
2023-05-05,25.9,11.0,LAS LOMITAS
2023-05-05,35.4,5.0,RIO GRANDE
2023-05-06,20.4,9.1,AEROPARQUE AERO
2023-05-06,32.1,19.5,LAS LOMITAS
2023-05-06,33.7,2.9,RIO GRANDE
2023-05-07,34.2,9.3,AEROPARQUE AERO
2023-05-07,31.0,18.4,LAS LOMITAS
2023-05-07,24.9,4.9,RIO GRANDE
2023-05-08,37.6,4.5,AEROPARQUE AERO
2023-05-08,23.0,11.7,LAS LOMITAS
2023-05-08,27.6,14.5,RIO GRANDE
2023-05-09,20.7,9.1,AEROPARQUE AERO
2023-05-09,25.7,2.9,LAS LOMITAS
2023-05-09,30.4,1.8,RIO GRANDE
2023-05-10,24.3,2.4,AEROPARQUE AERO
2023-05-10,23.6,2.3,LAS LOMITAS
2023-05-10,22.2,19.0,RIO GRANDE
2023-05-11,28.4,16.9,AEROPARQUE AERO
2023-05-11,22.6,12.0,LAS LOMITAS
2023-05-11,24.4,11.3,RIO GRANDE
2023-05-12,26.4,11.1,AEROPARQUE AERO
2023-05-12,40.0,15.8,LAS LOMITAS
2023-05-12,31.9,10.1,RIO GRANDE
2023-05-13,36.1,3.9,AEROPARQUE AERO
2023-05-13,21.5,7.3,LAS LOMITAS
2023-05-13,25.1,16.1,RIO GRANDE
2023-05-14,27.5,7.5,AEROPARQUE AERO
2023-05-14,33.6,14.5,LAS LOMITAS
2023-05-14,22.2,15.9,RIO GRANDE
2023-05-15,20.1,14.6,AEROPARQUE AERO
2023-05-15,24.4,16.5,LAS LOMITAS
2023-05-15,38.2,10.0,RIO GRANDE
2023-05-16,30.0,19.6,AEROPARQUE AERO
2023-05-16,25.7,5.0,LAS LOMITAS
2023-05-16,39.1,15.1,RIO GRANDE
2023-05-17,27.4,5.6,AEROPARQUE AERO
2023-05-17,31.8,13.8,LAS LOMITAS
2023-05-17,29.2,0.3,RIO GRANDE
2023-05-18,39.5,18.4,AEROPARQUE AERO
2023-05-18,29.1,0.4,LAS LOMITAS
2023-05-18,39.4,11.7,RIO GRANDE
2023-05-19,20.8,15.6,AEROPARQUE AERO
2023-05-19,28.5,4.3,LAS LOMITAS
2023-05-19,36.3,7.5,RIO GRANDE
2023-05-20,29.3,0.0,AEROPARQUE AERO
2023-05-20,33.4,10.5,LAS LOMITAS
2023-05-20,36.9,18.9,RIO GRANDE
2023-05-21,32.3,13.1,AEROPARQUE AERO
2023-05-21,24.2,7.8,LAS LOMITAS
2023-05-21,21.0,10.0,RIO GRANDE
2023-05-22,39.0,17.1,AEROPARQUE AERO
2023-05-22,36.4,3.3,LAS LOMITAS
2023-05-22,23.9,1.3,RIO GRANDE
2023-05-23,24.8,0.3,AEROPARQUE AERO
2023-05-23,35.3,17.7,LAS LOMITAS
2023-05-23,28.0,18.4,RIO GRANDE
2023-05-24,39.6,16.3,AEROPARQUE AERO
2023-05-24,31.3,9.2,LAS LOMITAS
2023-05-24,38.8,14.9,RIO GRANDE
2023-05-25,32.8,2.3,AEROPARQUE AERO
2023-05-25,20.2,16.7,LAS LOMITAS
2023-05-25,36.0,10.8,RIO GRANDE
2023-05-26,38.8,15.8,AEROPARQUE AERO
2023-05-26,36.8,1.7,LAS LOMITAS
2023-05-26,20.5,18.0,RIO GRANDE
2023-05-27,35.6,6.2,AEROPARQUE AERO
2023-05-27,29.8,14.2,LAS LOMITAS
2023-05-27,27.2,2.8,RIO GRANDE
2023-05-28,38.9,16.3,AEROPARQUE AERO
2023-05-28,37.4,15.6,LAS LOMITAS
2023-05-28,36.4,17.0,RIO GRANDE
2023-05-29,32.5,9.9,AEROPARQUE AERO
2023-05-29,31.6,14.3,LAS LOMITAS
2023-05-29,38.1,11.7,RIO GRANDE
2023-05-30,21.8,9.7,AEROPARQUE AERO
2023-05-30,32.7,0.4,LAS LOMITAS
2023-05-30,21.0,7.8,RIO GRANDE
2023-05-31,30.2,3.9,AEROPARQUE AERO
2023-05-31,20.4,6.9,LAS LOMITAS
2023-05-31,32.2,10.3,RIO GRANDE
2023-06-01,37.1,14.5,AEROPARQUE AERO
2023-06-01,28.4,12.2,LAS LOMITAS
2023-06-01,38.5,2.4,RIO GRANDE
2023-06-02,33.3,6.5,AEROPARQUE AERO
2023-06-02,38.9,18.9,LAS LOMITAS
2023-06-02,33.2,1.4,RIO GRANDE
2023-06-03,34.2,15.9,AEROPARQUE AERO
2023-06-03,22.9,11.3,LAS LOMITAS
2023-06-03,28.0,11.2,RIO GRANDE
2023-06-04,35.2,14.8,AEROPARQUE AERO
2023-06-04,31.5,2.6,LAS LOMITAS
2023-06-04,22.7,0.0,RIO GRANDE
2023-06-05,24.4,19.5,AEROPARQUE AERO
2023-06-05,27.0,10.7,LAS LOMITAS
2023-06-05,29.6,17.6,RIO GRANDE
2023-06-06,29.3,6.1,AEROPARQUE AERO
2023-06-06,39.5,10.3,LAS LOMITAS
2023-06-06,34.0,8.9,RIO GRANDE
2023-06-07,24.5,13.4,AEROPARQUE AERO
2023-06-07,26.3,7.7,LAS LOMITAS
2023-06-07,31.1,8.0,RIO GRANDE
2023-06-08,31.0,18.8,AEROPARQUE AERO
2023-06-08,34.2,1.5,LAS LOMITAS
2023-06-08,26.8,9.0,RIO GRANDE
2023-06-09,39.9,15.5,AEROPARQUE AERO
2023-06-09,37.3,17.9,LAS LOMITAS
2023-06-09,32.6,19.7,RIO GRANDE
2023-06-10,22.5,18.3,AEROPARQUE AERO
2023-06-10,26.2,14.0,LAS LOMITAS
2023-06-10,22.1,10.7,RIO GRANDE
2023-06-11,35.1,1.8,AEROPARQUE AERO
2023-06-11,34.8,16.0,LAS LOMITAS
2023-06-11,22.1,17.8,RIO GRANDE
2023-06-12,31.3,18.5,AEROPARQUE AERO
2023-06-12,35.4,19.7,LAS LOMITAS
2023-06-12,21.6,14.2,RIO GRANDE
2023-06-13,24.2,10.8,AEROPARQUE AERO
2023-06-13,26.7,12.6,LAS LOMITAS
2023-06-13,35.6,19.8,RIO GRANDE
2023-06-14,33.9,16.8,AEROPARQUE AERO
2023-06-14,39.4,3.5,LAS LOMITAS
2023-06-14,36.2,0.3,RIO GRANDE
2023-06-15,38.1,13.6,AEROPARQUE AERO
2023-06-15,26.5,13.2,LAS LOMITAS
2023-06-15,21.0,19.4,RIO GRANDE
2023-06-16,21.1,14.1,AEROPARQUE AERO
2023-06-16,32.0,3.9,LAS LOMITAS
2023-06-16,27.7,13.4,RIO GRANDE
2023-06-17,23.5,6.8,AEROPARQUE AERO
2023-06-17,36.7,6.2,LAS LOMITAS
2023-06-17,22.6,16.0,RIO GRANDE
2023-06-18,33.1,14.5,AEROPARQUE AERO
2023-06-18,25.1,10.4,LAS LOMITAS
2023-06-18,29.6,5.9,RIO GRANDE
2023-06-19,24.1,1.1,AEROPARQUE AERO
2023-06-19,25.3,11.1,LAS LOMITAS
2023-06-19,38.2,13.0,RIO GRANDE
2023-06-20,22.8,15.5,AEROPARQUE AERO
2023-06-20,39.7,4.6,LAS LOMITAS
2023-06-20,30.8,1.5,RIO GRANDE
2023-06-21,23.6,17.6,AEROPARQUE AERO
2023-06-21,31.4,13.0,LAS LOMITAS
2023-06-21,32.6,19.3,RIO GRANDE
2023-06-22,37.6,7.4,AEROPARQUE AERO
2023-06-22,28.2,18.3,LAS LOMITAS
2023-06-22,26.0,10.0,RIO GRANDE
2023-06-23,37.4,0.9,AEROPARQUE AERO
2023-06-23,24.9,14.7,LAS LOMITAS
2023-06-23,39.2,8.9,RIO GRANDE
2023-06-24,39.7,18.3,AEROPARQUE AERO
2023-06-24,35.5,1.2,LAS LOMITAS
2023-06-24,26.5,6.0,RIO GRANDE
2023-06-25,36.9,19.4,AEROPARQUE AERO
2023-06-25,27.3,4.2,LAS LOMITAS
2023-06-25,34.5,0.9,RIO GRANDE
2023-06-26,40.0,18.5,AEROPARQUE AERO
2023-06-26,26.9,0.4,LAS LOMITAS
2023-06-26,27.9,3.7,RIO GRANDE
2023-06-27,37.4,12.9,AEROPARQUE AERO
2023-06-27,31.6,11.3,LAS LOMITAS
2023-06-27,29.3,17.2,RIO GRANDE
2023-06-28,38.4,12.7,AEROPARQUE AERO
2023-06-28,37.0,18.5,LAS LOMITAS
2023-06-28,21.2,15.2,RIO GRANDE
2023-06-29,27.1,9.8,AEROPARQUE AERO
2023-06-29,21.2,16.0,LAS LOMITAS
2023-06-29,25.7,15.0,RIO GRANDE
2023-06-30,37.3,16.5,AEROPARQUE AERO
2023-06-30,31.3,17.2,LAS LOMITAS
2023-06-30,32.9,8.2,RIO GRANDE
2023-07-01,25.1,1.0,AEROPARQUE AERO
2023-07-01,20.1,15.2,LAS LOMITAS
2023-07-01,20.1,18.4,RIO GRANDE
2023-07-02,24.0,15.3,AEROPARQUE AERO
2023-07-02,24.6,3.1,LAS LOMITAS
2023-07-02,21.0,4.6,RIO GRANDE
2023-07-03,23.0,17.6,AEROPARQUE AERO
2023-07-03,37.6,19.5,LAS LOMITAS
2023-07-03,36.2,11.7,RIO GRANDE
2023-07-04,24.8,8.0,AEROPARQUE AERO
2023-07-04,23.1,11.7,LAS LOMITAS
2023-07-04,22.9,8.2,RIO GRANDE
2023-07-05,28.1,7.8,AEROPARQUE AERO
2023-07-05,36.4,4.1,LAS LOMITAS
2023-07-05,37.2,8.2,RIO GRANDE
2023-07-06,35.4,17.1,AEROPARQUE AERO
2023-07-06,20.8,15.1,LAS LOMITAS
2023-07-06,23.3,15.7,RIO GRANDE
2023-07-07,33.0,10.4,AEROPARQUE AERO
2023-07-07,23.4,0.8,LAS LOMITAS
2023-07-07,23.1,7.7,RIO GRANDE
2023-07-08,36.4,4.4,AEROPARQUE AERO
2023-07-08,22.5,6.7,LAS LOMITAS
2023-07-08,24.2,13.7,RIO GRANDE
2023-07-09,37.4,9.4,AEROPARQUE AERO
2023-07-09,36.4,5.0,LAS LOMITAS
